license_number,business_name,dba_name,city,county,weedmaps_url,leafly_url,verified_url,menu_provider
C10-0001637-LIC,Northstar Lompoc LLC,Perfect Union,Lompoc,Santa Barbara,https://weedmaps.com/dispensaries/perfect-union-lompoc,https://www.leafly.com/dispensary-info/perfect-union,,
C10-0000468-LIC,"Organic Greens Collective, Inc.",Organic Greens Collective,Goleta,Santa Barbara,https://weedmaps.com/dispensaries/organic-greens-goleta,https://www.leafly.com/dispensary-info/organic-greens,,
C10-0000208-LIC,"Royal Healing Emporium, Inc.","Royal Healing Emporium, Inc.",Lompoc,Santa Barbara,https://weedmaps.com/dispensaries/royal-healing-emporium-lompoc,https://www.leafly.com/dispensary-info/royal-healing-emporium,,
C10-0000221-LIC,"Santa Barbara Collective, Inc.",Santa Barbara Collective,Santa Barbara,Santa Barbara,https://weedmaps.com/dispensaries/santa-barbara-santa-barbara,https://www.leafly.com/dispensary-info/santa-barbara,,
C10-0001124-LIC,Sbdank LLC,The Farmacy SY,Santa Ynez,Santa Barbara,https://weedmaps.com/dispensaries/the-farmacy-sy-santa-ynez,https://www.leafly.com/dispensary-info/the-farmacy-sy,,
C10-0001451-LIC,Slocal Management LLC,ROOT ONE,Guadalupe,Santa Barbara,https://weedmaps.com/dispensaries/root-one-guadalupe,https://www.leafly.com/dispensary-info/root-one,,
C10-0000080-LIC,Socal's Choice Inc.,SoCal's Choice Inc,Lompoc,Santa Barbara,https://weedmaps.com/dispensaries/socals-choice-lompoc,https://www.leafly.com/dispensary-info/socals-choice,,
C10-0000335-LIC,The Roots Dispensary LLC,Tree Factory,Lompoc,Santa Barbara,https://weedmaps.com/dispensaries/tree-factory-lompoc,https://www.leafly.com/dispensary-info/tree-factory,,
C10-0000556-LIC,"Three Habitat Consulting Lompoc, LLC",ONE PLANT LOMPOC,Lompoc,Santa Barbara,https://weedmaps.com/dispensaries/one-plant-lompoc-lompoc,https://www.leafly.com/dispensary-info/one-plant-lompoc,,
C10-0000813-LIC,Three Habitat Consulting Storke LLC,One Plant,Goleta,Santa Barbara,https://weedmaps.com/dispensaries/one-plant-goleta,https://www.leafly.com/dispensary-info/one-plant,,
C10-0001639-LIC,313 Management LLC,313 Management LLC,San Jose,Santa Clara,https://weedmaps.com/dispensaries/313-management-san-jose,https://www.leafly.com/dispensary-info/313-management,,
C10-0001576-LIC,"Bundy Canyon, LLC",,San Jose,Santa Clara,https://weedmaps.com/dispensaries/bundy-canyon-san-jose,https://www.leafly.com/dispensary-info/bundy-canyon,,
C10-0001443-LIC,"Caliva Camisj2, Inc.",Deli by Caliva San Jose,San Jose,Santa Clara,https://weedmaps.com/dispensaries/deli-by-caliva-san-jose-san-jose,https://www.leafly.com/dispensary-info/deli-by-caliva-san-jose,,
C10-0000357-LIC,Canna Culture Corporation,Canna Culture,San Jose,Santa Clara,https://weedmaps.com/dispensaries/canna-culture-san-jose,https://www.leafly.com/dispensary-info/canna-culture,,
C10-0001651-LIC,Canna Culture Corporation,Canna Culture Mid Town,San Jose,Santa Clara,https://weedmaps.com/dispensaries/canna-culture-mid-town-san-jose,https://www.leafly.com/dispensary-info/canna-culture-mid-town,,
C10-0000514-LIC,"Captain Kirk Services, Inc.",Airfield Supply Co.,San Jose,Santa Clara,https://weedmaps.com/dispensaries/airfield-supply-co-san-jose,https://www.leafly.com/dispensary-info/airfield-supply-co,,
C10-0001491-LIC,"Jn Development, Inc.",Haze,San Jose,Santa Clara,https://weedmaps.com/dispensaries/haze-san-jose,https://www.leafly.com/dispensary-info/haze,,
C10-0001339-LIC,"Jn Development, Inc.",Haze,San Jose,Santa Clara,https://weedmaps.com/dispensaries/haze-san-jose,https://www.leafly.com/dispensary-info/haze,,
C10-0000441-LIC,Nc3 Systems,"NC3 Systems, INC.",San Jose,Santa Clara,https://weedmaps.com/dispensaries/nc3-systems-san-jose,https://www.leafly.com/dispensary-info/nc3-systems,,
C10-0000255-LIC,"Ntz, Inc.",CA Collective,San Jose,Santa Clara,https://weedmaps.com/dispensaries/ca-san-jose,https://www.leafly.com/dispensary-info/ca,,
C10-0001662-LIC,Otc San Jose LLC,Off the Charts,San Jose,Santa Clara,https://weedmaps.com/dispensaries/off-the-charts-san-jose,https://www.leafly.com/dispensary-info/off-the-charts,,
C10-0000565-LIC,"Relentless Enterprises, Inc.",Theraleaf,San Jose,Santa Clara,https://weedmaps.com/dispensaries/theraleaf-san-jose,https://www.leafly.com/dispensary-info/theraleaf,,
C10-0000435-LIC,San Jose Wellness,Harborside,San Jose,Santa Clara,https://weedmaps.com/dispensaries/harborside-san-jose,https://www.leafly.com/dispensary-info/harborside,,
C10-0001638-LIC,Utopia Sj Inc,Utopia SJ INC,San Jose,Santa Clara,https://weedmaps.com/dispensaries/utopia-sj-san-jose,https://www.leafly.com/dispensary-info/utopia-sj,,
C10-0001440-LIC,"Vmk, Inc.",Purple Lotus,San Jose,Santa Clara,https://weedmaps.com/dispensaries/purple-lotus-san-jose,https://www.leafly.com/dispensary-info/purple-lotus,,
C10-0000241-LIC,"Vmk, Inc.",Purple Lotus,San Jose,Santa Clara,https://weedmaps.com/dispensaries/purple-lotus-san-jose,https://www.leafly.com/dispensary-info/purple-lotus,,
C10-0000117-LIC,"Wf Enterprises, Inc.",White Fire,San Jose,Santa Clara,https://weedmaps.com/dispensaries/white-fire-san-jose,https://www.leafly.com/dispensary-info/white-fire,,
C10-0000925-LIC,3 Bros Midtown Santa Cruz,Santa Cruz Flavors,Santa Cruz,Santa Cruz,https://weedmaps.com/dispensaries/santa-cruz-flavors-santa-cruz,https://www.leafly.com/dispensary-info/santa-cruz-flavors,,
C10-0000238-LIC,Averdant,AVERDANT,Royal Oaks,Santa Cruz,https://weedmaps.com/dispensaries/averdant-royal-oaks,https://www.leafly.com/dispensary-info/averdant,,
C10-0000855-LIC,"Berryessa Holdings, LLC",The Hook,Watsonville,Santa Cruz,https://weedmaps.com/dispensaries/the-hook-watsonville,https://www.leafly.com/dispensary-info/the-hook,,
C10-0001485-LIC,"Berryessa Holdings, LLC",The Hook,Capitola,Santa Cruz,https://weedmaps.com/dispensaries/the-hook-capitola,https://www.leafly.com/dispensary-info/the-hook,,
C10-0000097-LIC,Bi Supportive Services LLC,Therapeutic Healthcare Collective,Soquel,Santa Cruz,https://weedmaps.com/dispensaries/therapeutic-healthcare-soquel,https://www.leafly.com/dispensary-info/therapeutic-healthcare,,
C10-0000172-LIC,"Calwave Enterprises, Inc.",,Santa Cruz,Santa Cruz,https://weedmaps.com/dispensaries/calwave-enterprises-santa-cruz,https://www.leafly.com/dispensary-info/calwave-enterprises,,
C10-0000234-LIC,"Calwave Enterprises, Inc.",KindPeoples,Santa Cruz,Santa Cruz,https://weedmaps.com/dispensaries/kindpeoples-santa-cruz,https://www.leafly.com/dispensary-info/kindpeoples,,
C10-0000507-LIC,"Cannacruz, Inc.",CannaCruz,Santa Cruz,Santa Cruz,https://weedmaps.com/dispensaries/cannacruz-santa-cruz,https://www.leafly.com/dispensary-info/cannacruz,,
C10-0000706-LIC,Capitola Caring Project LLC,Capitola Cannabis Club by OFL,Capitola,Santa Cruz,https://weedmaps.com/dispensaries/capitola-club-by-ofl-capitola,https://www.leafly.com/dispensary-info/capitola-club-by-ofl,,
C10-0001624-LIC,Ccaptos LLC,CANNACRUZ,Aptos,Santa Cruz,https://weedmaps.com/dispensaries/cannacruz-aptos,https://www.leafly.com/dispensary-info/cannacruz,,
C10-0001466-LIC,Ccwat LLC,,Watsonville,Santa Cruz,https://weedmaps.com/dispensaries/ccwat-watsonville,https://www.leafly.com/dispensary-info/ccwat,,
C10-0000325-LIC,Chai Cannabis Co,One Plant Santa Cruz,Santa Cruz,Santa Cruz,https://weedmaps.com/dispensaries/one-plant-santa-cruz-santa-cruz,https://www.leafly.com/dispensary-info/one-plant-santa-cruz,,
C10-0000008-LIC,"Creekside Wellness, Inc.",,Boulder Creek,Santa Cruz,https://weedmaps.com/dispensaries/creekside-boulder-creek,https://www.leafly.com/dispensary-info/creekside,,
C10-0000289-LIC,Curbstone Exchange LLC,BIGFEETS,Felton,Santa Cruz,https://weedmaps.com/dispensaries/bigfeets-felton,https://www.leafly.com/dispensary-info/bigfeets,,
C10-0001073-LIC,"Flower Supply, Inc. [Equity Retailer]",[Equity Retailer],Soquel,Santa Cruz,https://weedmaps.com/dispensaries/equity-retailer-soquel,https://www.leafly.com/dispensary-info/equity-retailer,,
C10-0001597-LIC,Jade Grove LLC,JADE GROVE LLC,Boulder Creek,Santa Cruz,https://weedmaps.com/dispensaries/jade-grove-boulder-creek,https://www.leafly.com/dispensary-info/jade-grove,,
C10-0001486-LIC,Kgbb,The Hook Santa Cruz,Santa Cruz,Santa Cruz,https://weedmaps.com/dispensaries/the-hook-santa-cruz-santa-cruz,https://www.leafly.com/dispensary-info/the-hook-santa-cruz,,
C10-0000105-LIC,Kgmb LLC,Tree House,Soquel,Santa Cruz,https://weedmaps.com/dispensaries/tree-house-soquel,https://www.leafly.com/dispensary-info/tree-house,,
C10-0000237-LIC,"Mnat, Inc.",Santa Cruz Naturals,Aptos,Santa Cruz,https://weedmaps.com/dispensaries/santa-cruz-naturals-aptos,https://www.leafly.com/dispensary-info/santa-cruz-naturals,,
C10-0001494-LIC,Ohana Santa Cruz LLC,Ohana Santa Cruz LLC,Santa Cruz,Santa Cruz,https://weedmaps.com/dispensaries/ohana-santa-cruz-santa-cruz,https://www.leafly.com/dispensary-info/ohana-santa-cruz,,
C10-0001042-LIC,Pr Retail Sc LLC,PR RETAIL SC LLC,Santa Cruz,Santa Cruz,https://weedmaps.com/dispensaries/pr-retail-sc-santa-cruz,https://www.leafly.com/dispensary-info/pr-retail-sc,,
C10-0001210-LIC,"The Pajaro, Inc. [Equity Retailer]",Catalyst - Watsonville [Equity Retailer],Watsonville,Santa Cruz,https://weedmaps.com/dispensaries/catalyst-watsonville-equity-retailer-watsonville,https://www.leafly.com/dispensary-info/catalyst-watsonville-equity-retailer,,
C10-0000730-LIC,"Bryant Wellness Partners, Inc.",NUG X Sundial Collective,Redding,Shasta,https://weedmaps.com/dispensaries/nug-x-sundial-redding,https://www.leafly.com/dispensary-info/nug-x-sundial,,
C10-0000877-LIC,"Bulldog Holdings, LLC","BULLDOG HOLDINGS, LLC",Redding,Shasta,https://weedmaps.com/dispensaries/bulldog-holdings-redding,https://www.leafly.com/dispensary-info/bulldog-holdings,,
C10-0000475-LIC,"Evr Managers, LLC",Vibe by California,Redding,Shasta,https://weedmaps.com/dispensaries/vibe-by-california-redding,https://www.leafly.com/dispensary-info/vibe-by-california,,
C10-0000467-LIC,Green Door Redding LLC,Cookies Redding,Redding,Shasta,https://weedmaps.com/dispensaries/cookies-redding-redding,https://www.leafly.com/dispensary-info/cookies-redding,,
C10-0000411-LIC,"Leave It To Nature, Inc.",PERFECT UNION,Shasta Lake,Shasta,https://weedmaps.com/dispensaries/perfect-union-shasta-lake,https://www.leafly.com/dispensary-info/perfect-union,,
C10-0000036-LIC,"Sundial Collective, LLC","SUNDIAL COLLECTIVE, LLC",Redding,Shasta,https://weedmaps.com/dispensaries/sundial-redding,https://www.leafly.com/dispensary-info/sundial,,
C10-0000156-LIC,Tim And Mike Enterprises,The Queen of Dragons,Shasta Lake,Shasta,https://weedmaps.com/dispensaries/the-queen-of-dragons-shasta-lake,https://www.leafly.com/dispensary-info/the-queen-of-dragons,,
C10-0001520-LIC,Gates Of Lemuria LLC [Equity Retailer],Al'S DEPOT & EMPROIUM [Equity Retailer],Dunsmuir,Siskiyou,https://weedmaps.com/dispensaries/als-depot-emproium-equity-retailer-dunsmuir,https://www.leafly.com/dispensary-info/als-depot-emproium-equity-retailer,,
C10-0000326-LIC,La Florista,,Weed,Siskiyou,https://weedmaps.com/dispensaries/la-florista-weed,https://www.leafly.com/dispensary-info/la-florista,,
C10-0000380-LIC,Mount Shasta Patients Collective,MOUNT SHASTA PATIENTS COLLECTIVE,Mount Shasta,Siskiyou,https://weedmaps.com/dispensaries/mount-shasta-patients-mount-shasta,https://www.leafly.com/dispensary-info/mount-shasta-patients,,
C10-0000025-LIC,"Perfect Union - Weed, LLC",Goldenhour Collective,Weed,Siskiyou,https://weedmaps.com/dispensaries/goldenhour-weed,https://www.leafly.com/dispensary-info/goldenhour,,
C10-0000102-LIC,The Green Heart Collective. Org,The Green Heart,Mount Shasta,Siskiyou,https://weedmaps.com/dispensaries/the-green-heart-mount-shasta,https://www.leafly.com/dispensary-info/the-green-heart,,
C10-0001009-LIC,Authentic Fairfield LLC,STIIIZY Fairfield,Fairfield,Solano,https://weedmaps.com/dispensaries/stiiizy-fairfield-fairfield,https://www.leafly.com/dispensary-info/stiiizy-fairfield,,
C10-0000256-LIC,"Better Health Group, Inc.",,Vallejo,Solano,https://weedmaps.com/dispensaries/better-health-vallejo,https://www.leafly.com/dispensary-info/better-health,,
C10-0000741-LIC,"Biomass Industries, LLC",California Collective Care,Vallejo,Solano,https://weedmaps.com/dispensaries/california-care-vallejo,https://www.leafly.com/dispensary-info/california-care,,
C10-0000821-LIC,Davisville Business Enterprises Inc,CLUB420,Dixon,Solano,https://weedmaps.com/dispensaries/club420-dixon,https://www.leafly.com/dispensary-info/club420,,
C10-0000979-LIC,"Enhanced Energies, Inc.",Vallejo Relief Center,Vallejo,Solano,https://weedmaps.com/dispensaries/vallejo-relief-center-vallejo,https://www.leafly.com/dispensary-info/vallejo-relief-center,,
C10-0000250-LIC,Highway 29 Healthcare Inc,HIGHWAY 29 HEALTHCARE INC,Vallejo,Solano,https://weedmaps.com/dispensaries/highway-29-healthcare-vallejo,https://www.leafly.com/dispensary-info/highway-29-healthcare,,
C10-0000961-LIC,"J.J.V.I. Enterprises,Inc.",The Bright Spot,Fairfield,Solano,https://weedmaps.com/dispensaries/the-bright-spot-fairfield,https://www.leafly.com/dispensary-info/the-bright-spot,,
C10-0000193-LIC,Life Enhancement Services,,Vallejo,Solano,https://weedmaps.com/dispensaries/life-enhancement-services-vallejo,https://www.leafly.com/dispensary-info/life-enhancement-services,,
C10-0000249-LIC,"M.E.H.C., Incorporated [Equity Retailer]",Dixon Wellness Collective [Equity Retailer],Dixon,Solano,https://weedmaps.com/dispensaries/dixon-equity-retailer-dixon,https://www.leafly.com/dispensary-info/dixon-equity-retailer,,
C10-0000883-LIC,"Releaf Alternative, Inc.",Coastal,Vallejo,Solano,https://weedmaps.com/dispensaries/coastal-vallejo,https://www.leafly.com/dispensary-info/coastal,,
C10-0000939-LIC,Responsible And Compliant Retail Fairfield LLC,Embarc Fairfield,Fairfield,Solano,https://weedmaps.com/dispensaries/embarc-fairfield-fairfield,https://www.leafly.com/dispensary-info/embarc-fairfield,,
C10-0000879-LIC,Sgi Benicia LLC,STIIIZY BENICIA,Benicia,Solano,https://weedmaps.com/dispensaries/stiiizy-benicia-benicia,https://www.leafly.com/dispensary-info/stiiizy-benicia,,
C10-0000848-LIC,Sgi Suisun LLC,STIIIZY SUISUN,Suisun City,Solano,https://weedmaps.com/dispensaries/stiiizy-suisun-suisun-city,https://www.leafly.com/dispensary-info/stiiizy-suisun,,
C10-0001246-LIC,The Showcase LLC,Showcase,Fairfield,Solano,https://weedmaps.com/dispensaries/showcase-fairfield,https://www.leafly.com/dispensary-info/showcase,,
C10-0000012-LIC,Us Bloom Inc.,US Bloom,Vallejo,Solano,https://weedmaps.com/dispensaries/us-bloom-vallejo,https://www.leafly.com/dispensary-info/us-bloom,,
C10-0000861-LIC,"2074 Armory, Inc.",Jane Dispensary,Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/jane-santa-rosa,https://www.leafly.com/dispensary-info/jane,,
C10-0000656-LIC,"3011 Sr Ave., Inc. [Equity Retailer]",Doobie Nights [Equity Retailer],Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/doobie-nights-equity-retailer-santa-rosa,https://www.leafly.com/dispensary-info/doobie-nights-equity-retailer,,
C10-0001468-LIC,465 Retail LLC,SOLFUL,Healdsburg,Sonoma,https://weedmaps.com/dispensaries/solful-healdsburg,https://www.leafly.com/dispensary-info/solful,,
C10-0000280-LIC,Alexander Valley Organics Inc.,Red Door Remedies,Cloverdale,Sonoma,https://weedmaps.com/dispensaries/red-door-remedies-cloverdale,https://www.leafly.com/dispensary-info/red-door-remedies,,
C10-0000968-LIC,Alternatives East,Alternatives East,Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/alternatives-east-santa-rosa,https://www.leafly.com/dispensary-info/alternatives-east,,
C10-0000010-LIC,"Alternatives, A Health Collective","ALTERNATIVES, A HEALTH COLLECTIVE",Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/alternatives-a-health-santa-rosa,https://www.leafly.com/dispensary-info/alternatives-a-health,,
C10-0000485-LIC,"Asg North Bay, Inc.",Redwood Herbal Alliance,Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/redwood-herbal-alliance-santa-rosa,https://www.leafly.com/dispensary-info/redwood-herbal-alliance,,
C10-0000792-LIC,"Cloverdale Wellness, LLC",Cloverdale Wellness,Cloverdale,Sonoma,https://weedmaps.com/dispensaries/cloverdale-cloverdale,https://www.leafly.com/dispensary-info/cloverdale,,
C10-0001103-LIC,"Cr Santa Rosa, LLC",Flame Dispensary,Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/flame-santa-rosa,https://www.leafly.com/dispensary-info/flame,,
C10-0000395-LIC,"Down Under Industries, Inc.","DOWN UNDER INDUSTRIES, INC.",Petaluma,Sonoma,https://weedmaps.com/dispensaries/down-under-industries-petaluma,https://www.leafly.com/dispensary-info/down-under-industries,,
C10-0000066-LIC,Gravenstein 116 LLC,Solful,Sebastopol,Sonoma,https://weedmaps.com/dispensaries/solful-sebastopol,https://www.leafly.com/dispensary-info/solful,,
C10-0001301-LIC,"Green Pen, LLC",CANNABIS 21+,Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/21-santa-rosa,https://www.leafly.com/dispensary-info/21,,
C10-0000971-LIC,Green Qi LLC,The Sweet Spot,Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/the-sweet-spot-santa-rosa,https://www.leafly.com/dispensary-info/the-sweet-spot,,
C10-0000644-LIC,Humanity Of Santa Rosa Inc.,Humanity Wellness,Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/humanity-santa-rosa,https://www.leafly.com/dispensary-info/humanity,,
C10-0001089-LIC,"Indythree, LLC",Jane Dispensary,Cotati,Sonoma,https://weedmaps.com/dispensaries/jane-cotati,https://www.leafly.com/dispensary-info/jane,,
C10-0001604-LIC,Jessie Quick Stop Inc,Nug Santa Rosa,Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/nug-santa-rosa-santa-rosa,https://www.leafly.com/dispensary-info/nug-santa-rosa,,
C10-0001569-LIC,Jf Healdsburg LLC,Jane Dispensary,Healdsburg,Sonoma,https://weedmaps.com/dispensaries/jane-healdsburg,https://www.leafly.com/dispensary-info/jane,,
C10-0001157-LIC,Jiva Sr LLC,Cannavine,Santa Rosa,Sonoma,https://weedmaps.com/dispensaries/cannavine-santa-rosa,https://www.leafly.com/dispensary-info/cannavine,,
